"","score","text","review"
"4555",-2,"RT @GreatGameIndia: #PNBScam whistleblower #HariPrasad filed criminal complaint with Bengaluru Police in 2015 against #MehulChoksi for bein…","negative"
"4556",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4557",-2,"RT @Supriya23bh: Opposition parties led by Congress to continue their protest - inside and outside Parliament- on #PNBScam issue... AP spec…","negative"
"4558",-2,"RT @Supriya23bh: Opposition parties led by Congress to continue their protest - inside and outside Parliament- on #PNBScam issue... AP spec…","negative"
"4559",-2,"RT @Supriya23bh: Opposition parties led by Congress to continue their protest - inside and outside Parliament- on #PNBScam issue... AP spec…","negative"
"4560",-1,"RT @sitaramlamba: Congress MPs stage protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi @OfficeOf…","negative"
"4561",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4562",-2,"RT @Supriya23bh: Opposition parties led by Congress to continue their protest - inside and outside Parliament- on #PNBScam issue... AP spec…","negative"
"4563",-2,"RT @Supriya23bh: Opposition parties led by Congress to continue their protest - inside and outside Parliament- on #PNBScam issue... AP spec…","negative"
"4564",-1,"Opposition parties led by Congress to continue their protest - inside and outside Parliament- on #PNBScam issue...… https://t.co/5LmGpHiTv2","negative"
"4565",0,"RT @dna: Who is real brain behind Rs 12,000 crore #PNBScam? CBI says it's this employee of Mehul Choksi's Gitanjali  https://t.co/aYbEhREJa…","neutral"
"4566",-1,"RT @Jack_0_8: Delhi: Congress MPs staged protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi also…","negative"
"4567",1,"Loans worth Rs 81,683 cr were written-off by public sector banks in 2016-17, FM #ArunJaitley said in the Rajya Sabh… https://t.co/8lwt8Iq54q","positive"
"4568",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4569",0,"RT @bsindia: #PNBScam
Nirav Modi deposited Rs 900 million in PNB hours before #demonetisation, says NCP's Majeed Memon https://t.co/FSUoDK8…","neutral"
"4570",-2,"RT @abhinav_dube: Minister1-What r u doing abt #PNBscam ?
M2-Assigned case to SFIO
M1-Wht d hell is SFIO?
M2-Serious Fraud Investigation Of…","negative"
"4571",-2,"RT @abhinav_dube: Minister1-What r u doing abt #PNBscam ?
M2-Assigned case to SFIO
M1-Wht d hell is SFIO?
M2-Serious Fraud Investigation Of…","negative"
"4572",-1,"RT @Supriya23bh: Congress led by its President Rahul Gandhi protest near Gandhi statute in the Parliament on issue of #PNBscam https://t.co…","negative"
"4573",1,"RT @GreatGameIndia: So what has these diamond dealers &amp; Rosy Blue Diamonds to do with #NiravModi's #PNBScam? Everything. Read on. These mon…","positive"
"4574",1,"RT @GreatGameIndia: Although the finer details of #NiravModi's #PNBScam are still being investigated by various agencies, it is a common kn…","positive"
"4575",-1,"Nirav Modi, Vijay Mallya aren't only fraudsters to have fled India; RTI shows 184 others on loose: Exclusive report… https://t.co/UtXClu3tNg","negative"
"4576",-2,"RT @GreatGameIndia: #PNBScam whistleblower #HariPrasad filed criminal complaint with Bengaluru Police in 2015 against #MehulChoksi for bein…","negative"
"4577",-2,"RT @knights_India: All muslims caught in #PNBScam shame shame https://t.co/3X18syiuot","negative"
"4578",-1,"RT @Jack_0_8: Delhi: Congress MPs staged protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi also…","negative"
"4579",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4580",-2,"RT @GreatGameIndia: #PNBScam whistleblower #HariPrasad filed criminal complaint with Bengaluru Police in 2015 against #MehulChoksi for bein…","negative"
"4581",0,"RT @dna: Who is real brain behind Rs 12,000 crore #PNBScam? CBI says it's this employee of Mehul Choksi's Gitanjali  https://t.co/aYbEhREJa…","neutral"
"4582",-2,"RT @knights_India: All muslims caught in #PNBScam shame shame https://t.co/3X18syiuot","negative"
"4583",-1,"RT @sitaramlamba: Congress MPs stage protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi @OfficeOf…","negative"
"4584",-2,"RT @knights_India: All muslims caught in #PNBScam shame shame https://t.co/3X18syiuot","negative"
"4585",-1,"RT @dowryiscurse: #modigate 
Corruption can only eradicate by as follows as in video 
Must watch #PNBScam

https://t.co/QJ0s05X5kL","negative"
"4586",-2,"RT @nistula: .@INCIndia MPs including @OfficeOfRG protesting near the Gandhi statue in Parliament House complex against #PNBScam . Pic @san…","negative"
"4587",0,"RT @SnehaRajawat4: #PNBScam
#<U+0938><U+094D><U+0935><U+0930><U+094D><U+0917>_VS_<U+0938><U+0924><U+0932><U+094B><U+0915>
Kabir Alimighty God creation all Universe 
look here :- supremgod. org https://t.co/ANU0aUOhz7","neutral"
"4588",0,"RT @dna: Who is real brain behind Rs 12,000 crore #PNBScam? CBI says it's this employee of Mehul Choksi's Gitanjali  https://t.co/aYbEhREJa…","neutral"
"4589",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4590",0,"RT @ashokgehlot51: Truly a sad state for a bank that was once counted among the best in the sector..... #PNBScam https://t.co/Tihd86snDu","neutral"
"4591",2,"RT @vijayrpandey: Davos picture clearly proves that  PM Modi knew #NiravModi #PNBScam","positive"
"4592",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4593",0,"Who is real brain behind Rs 12,000 crore #PNBScam? CBI says it's this employee of Mehul Choksi's Gitanjali… https://t.co/S29XpTMlAv","neutral"
"4594",0,"#CBI calls #VipulChitalia as 'mastermind' of #PNBScam 

Read @ANI story | https://t.co/DdQikBFXld https://t.co/suq5kcHDlW","neutral"
"4595",1,"Behind Every successful man.... There is A 'Nationalised' Bank ! @timesofindia @abpnewshindi
#PNBScam #PNB_<U+0918><U+094B><U+091F><U+093E><U+0932><U+093E> https://t.co/pxgXKFEluL","positive"
"4596",-1,"RT @Supriya23bh: Congress led by its President Rahul Gandhi protest near Gandhi statute in the Parliament on issue of #PNBscam https://t.co…","negative"
"4597",-1,"RT @ETMarkets: WATCH NOW: #PNBScam Gitanjali Group's vice president detained by #CBI https://t.co/3rzuJBzQmO","negative"
"4598",-1,"When hari prasad(whistleblower) told modi ji about this scam earlier tab ROC ne case band kar diya..why action was… https://t.co/n1wTqg3TVg","negative"
"4599",-1,"RT @ETNOWlive: #PNBScam | CBI detains Vipul Chitalia, Vice Prez (Banking Operations) of #Gitanjali Group
#PNBFraudCase #NiravModi https://t…","negative"
"4600",-1,"Core banking system main update kyun nahi hua?
Update ho jaata toh report karna padta orr scam ka pata chal jaata!… https://t.co/lohhW2TPcy","negative"
"4601",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4602",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4603",0,"#PNBscam #PNBFraud 
Fix it !
Rolling over credit again and again without taking collateral..foriegn bank does'nt gi… https://t.co/Hqj0n9RUMv","neutral"
"4604",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4605",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4606",-1,"RT @samasmrati: If corruption was really an issue then people would have choked the Modi Govt by now on #RafaleScam #PNBScam. Wonder what n…","negative"
"4607",-1,"RT @SirJadeja: SFIO Summons ICICI Bank's Chanda Kochhar And Axis Bank MD Shikha Sharma In PNB Scam Case. #PNBScam #PNBFraud #NiravModi","negative"
"4608",0,"#PNBScam Read attachment. @narendramodi @OfficeOfRG @tehseenp @Swamy39 @PChidambaram_IN @arunjaitley https://t.co/mef0Yk2PDK","neutral"
"4609",-1,"RT @samasmrati: If corruption was really an issue then people would have choked the Modi Govt by now on #RafaleScam #PNBScam. Wonder what n…","negative"
"4610",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4611",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4612",-1,"RT @Supriya23bh: Congress led by its President Rahul Gandhi protest near Gandhi statute in the Parliament on issue of #PNBscam https://t.co…","negative"
"4613",1,"RT @GreatGameIndia: So what has these diamond dealers &amp; Rosy Blue Diamonds to do with #NiravModi's #PNBScam? Everything. Read on. These mon…","positive"
"4614",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4615",-1,"RT @sitaramlamba: Congress MPs stage protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi @OfficeOf…","negative"
"4616",1,"RT @GreatGameIndia: Although the finer details of #NiravModi's #PNBScam are still being investigated by various agencies, it is a common kn…","positive"
"4617",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4618",-2,"RT @GreatGameIndia: #PNBScam whistleblower #HariPrasad filed criminal complaint with Bengaluru Police in 2015 against #MehulChoksi for bein…","negative"
"4619",0,"RT @SnehaRajawat4: #PNBScam
#<U+0938><U+094D><U+0935><U+0930><U+094D><U+0917>_VS_<U+0938><U+0924><U+0932><U+094B><U+0915>
Kabir Alimighty God creation all Universe 
look here :- supremgod. org https://t.co/ANU0aUOhz7","neutral"
"4620",-1,"RT @AAP_Germany: While @nsitharaman was busy in defending Nirav Modi. Shame. 

#sscscam #PNBScam https://t.co/nwmBTRy867","negative"
"4621",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4622",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4623",-1,"Ola, Uber &amp; Meru Cabs are facing fierce competition from CBI for pickup at the airports. Another one picked from th… https://t.co/oIiyfg4GDI","negative"
"4624",-1,"RT @samasmrati: If corruption was really an issue then people would have choked the Modi Govt by now on #RafaleScam #PNBScam. Wonder what n…","negative"
"4625",0,"RT @RomeshNadir: For the information of those who want to know the period since when the #PNBScam took Roots. A brief summary here and can…","neutral"
"4626",0,"For the information of those who want to know the period since when the #PNBScam took Roots. A brief summary here a… https://t.co/ZKzQgFa67Z","neutral"
"4627",0,"Soon new cess will come to recapitalize #PSB s 
Modi cess
Malaya cess
Choksi cess
....
...

If the fraudsters list… https://t.co/Dv4KpX3xDf","neutral"
"4628",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4629",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4630",-1,"RT @samasmrati: If corruption was really an issue then people would have choked the Modi Govt by now on #RafaleScam #PNBScam. Wonder what n…","negative"
"4631",0,"RT @PKKunhalikutty: #Congress MPs led by #RahulGandhi protest against #PNBScam, demand #NiravModi's arrest outside Parliament | Full... htt…","neutral"
"4632",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4633",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4634",0,"RT @SnehaRajawat4: #PNBScam
#<U+0938><U+094D><U+0935><U+0930><U+094D><U+0917>_VS_<U+0938><U+0924><U+0932><U+094B><U+0915>
Kabir Alimighty God creation all Universe 
look here :- supremgod. org https://t.co/ANU0aUOhz7","neutral"
"4635",0,"RT @apnnewsindia: #PNBScam accused produced before Bombay city civil and session court in Mumbai, #Maharashtra. https://t.co/WtSGVk3C9A","neutral"
"4636",-1,"RT @samasmrati: If corruption was really an issue then people would have choked the Modi Govt by now on #RafaleScam #PNBScam. Wonder what n…","negative"
"4637",0,"RT @SnehaRajawat4: #PNBScam
#<U+0938><U+094D><U+0935><U+0930><U+094D><U+0917>_VS_<U+0938><U+0924><U+0932><U+094B><U+0915>
Kabir Alimighty God creation all Universe 
look here :- supremgod. org https://t.co/ANU0aUOhz7","neutral"
"4638",-2,"If corruption was really an issue then people would have choked the Modi Govt by now on #RafaleScam #PNBScam. Wonde… https://t.co/FfEU7YDhNe","negative"
"4639",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4640",0,"Finance Ministry Asks Banks To Collect Passport Details Of Big Borrowers
https://t.co/oTSW4gBbyx
#PNBFraudCase #PNBScam #PNBFraud #NiravModi","neutral"
"4641",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4642",-1,"The extent of the unraveling fraud at India's state-run #PunjabNationalBank could rise beyond the nearly $2 billion… https://t.co/8ZMv0dBqKW","negative"
"4643",-1,"RT @Supriya23bh: Congress led by its President Rahul Gandhi protest near Gandhi statute in the Parliament on issue of #PNBscam https://t.co…","negative"
"4644",1,"RT @GargaC: Bengal's valiant independent MP @RitabrataBanerj asks pointed questions about #NiravModi  &amp; #PNBScam. The official response of…","positive"
"4645",1,"RT @scroll_in: #PNBScam: CBI arrests Gitanjali Gems senior executive, gets custody till March 17 https://t.co/2RfqZAGrtc https://t.co/gtaaF…","positive"
"4646",1,"RT @GargaC: Bengal's valiant independent MP @RitabrataBanerj asks pointed questions about #NiravModi  &amp; #PNBScam. The official response of…","positive"
"4647",-1,"RT @sitaramlamba: Congress MPs stage protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi @OfficeOf…","negative"
"4648",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4649",0,"RT @SnehaRajawat4: #PNBScam
#<U+0938><U+094D><U+0935><U+0930><U+094D><U+0917>_VS_<U+0938><U+0924><U+0932><U+094B><U+0915>
Kabir Alimighty God creation all Universe 
look here :- supremgod. org https://t.co/ANU0aUOhz7","neutral"
"4650",-1,"RT @apnnewsindia: #ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (#SFIO) in #PNBScam case: Sources https://t.c…","negative"
"4651",1,"RT @GargaC: Bengal's valiant independent MP @RitabrataBanerj asks pointed questions about #NiravModi  &amp; #PNBScam. The official response of…","positive"
"4652",0,"Modi was sitting Dipressed.
Gandhiji : What Happened Narendra ?
Modiji : Nirav and Lalit degraded my Surname , I ha… https://t.co/kL2IUbZT0O","neutral"
"4653",1,"Bengal's valiant independent MP @RitabrataBanerj asks pointed questions about #NiravModi  &amp; #PNBScam. The official… https://t.co/ryMfn6Zht7","positive"
"4654",1,"#PNBScam: CBI arrests Gitanjali Gems senior executive, gets custody till March 17 https://t.co/2RfqZAGrtc https://t.co/gtaaFWcuhV","positive"
"4655",-1,"RT @Supriya23bh: Congress led by its President Rahul Gandhi protest near Gandhi statute in the Parliament on issue of #PNBscam https://t.co…","negative"
"4656",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4657",0,"RT @nitikaajmer01: #PNBScam 
 #niravmodi

Watch ""Barwala Satsang 03/10 ( 29 to 31 Jan 2010 )"" on YouTube - https://t.co/80DIpPODy3","neutral"
"4658",-1,"RT @ndtv: Delhi: Congress MPs stage protest near Mahatma Gandhi statue in parliament over #PNBScam (ANI) https://t.co/WAeXjFErQG","negative"
"4659",0,"#stocks : #StockMarket
took a big dip after @ICICIBank Ceo and @AxisBank MD was summoned in relation to #PNBScam.… https://t.co/jnsxjEX3Vf","neutral"
"4660",0,"Coz we are ""MANGO PEOPLE""..aam admi #IndiaTodayMagazine #TimesNow #news18india #RahulGandhiQuotes… https://t.co/k5fHLkEXhQ","neutral"
"4661",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4662",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4663",0,"RT @Outlookindia: #Congress MPs led by #RahulGandhi protest against #PNBScam, demand #NiravModi's arrest outside Parliament | Full video: h…","neutral"
"4664",0,"RT @Outlookindia: #Congress MPs led by #RahulGandhi #protest against #PNBScam outside #Parliament

See more pics only on https://t.co/3AOsB…","neutral"
"4665",0,"RT @SnehaRajawat4: #PNBScam
#<U+0938><U+094D><U+0935><U+0930><U+094D><U+0917>_VS_<U+0938><U+0924><U+0932><U+094B><U+0915>
Kabir Alimighty God creation all Universe 
look here :- supremgod. org https://t.co/ANU0aUOhz7","neutral"
"4666",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4667",0,"RT @SnehaRajawat4: #PNBScam
#<U+0938><U+094D><U+0935><U+0930><U+094D><U+0917>_VS_<U+0938><U+0924><U+0932><U+094B><U+0915>
Kabir Alimighty God creation all Universe 
look here :- supremgod. org https://t.co/ANU0aUOhz7","neutral"
"4668",2,"Apparently ‘Nirav’ means quiet (silent). #NiravModi takes an entire new meaning in the #PNBScam #NiravModiLootsIndia #NiravModiFoolsIndia","positive"
"4669",0,"#PNBScam SFIO summons ICICI chief Chanda Kochhar for questioning
https://t.co/j4V5NAgTU4
@ICICIBank","neutral"
"4670",0,"RT @ashokgehlot51: Truly a sad state for a bank that was once counted among the best in the sector..... #PNBScam https://t.co/Tihd86snDu","neutral"
"4671",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4672",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4673",1,"@Arun2981 @kapsology What happened ? Maybe Ambanis not happy with the handling of Neerav Modi n ""<U+0939><U+092E><U+093E><U+0930><U+0947>"" Mehul Bhai'… https://t.co/kYqTkzH2FV","positive"
"4674",0,"RT @thewire_in: Did @EconomicTimes ignore #PNBScam story to protect Times Groups’ treasury? https://t.co/Hxb4r1Sqg6 https://t.co/EA1IsAl9Th","neutral"
"4675",-1,"RT @sitaramlamba: Congress MPs stage protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi @OfficeOf…","negative"
"4676",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4677",0,"RT @ashokgehlot51: Truly a sad state for a bank that was once counted among the best in the sector..... #PNBScam https://t.co/Tihd86snDu","neutral"
"4678",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4679",-1,"RT @DDNewsLive: ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case: Sources https://t.co/U4…","negative"
"4680",-2,"Minister1-What r u doing abt #PNBscam ?
M2-Assigned case to SFIO
M1-Wht d hell is SFIO?
M2-Serious Fraud Investigat… https://t.co/JxSjWMElOf","negative"
"4681",-1,"RT @Jack_0_8: Delhi: Congress MPs staged protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi also…","negative"
"4682",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4683",1,"""the thirty million special people are rather cleverly able to borrow foreign currency with one hand and then trans… https://t.co/O7OaBdiTer","positive"
"4684",0,"RT @apnnewsindia: #PNBScam accused produced before Bombay city civil and session court in Mumbai, #Maharashtra. https://t.co/WtSGVk3C9A","neutral"
"4685",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4686",0,"RT @JantaKaReporter: ICICI Bank's Chanda Kochhar and Axis Bank's Shikha Sharma summoned by anti-fraud agency #PNBScam https://t.co/DBdb6Ggd…","neutral"
"4687",-1,"After the #PNBScam , this is so very scary! Please get your accounts closed! #RBIPolicy #AxisBank… https://t.co/3vyVtfLV5H","negative"
"4688",-2,"@narendramodi @mepratap U Hv Sucked D Hard Earned WealthOfPoor, MiddleClass,Labour,WorkingClass,Housewives Savings&amp;… https://t.co/GKMcAPEFLz","negative"
"4689",2,"RT @vijayrpandey: Davos picture clearly proves that  PM Modi knew #NiravModi #PNBScam","positive"
"4690",0,"RT @JantaKaReporter: ICICI Bank's Chanda Kochhar and Axis Bank's Shikha Sharma summoned by anti-fraud agency #PNBScam https://t.co/DBdb6Ggd…","neutral"
"4691",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4692",2,"RT @vijayrpandey: Davos picture clearly proves that  PM Modi knew #NiravModi #PNBScam","positive"
"4693",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4694",1,"@suchetadalal @irvpaswan Madam , they are all silent.. wen it comes to governance ..  ... @FinMinIndia wants rating… https://t.co/PdBL3UrSBz","positive"
"4695",-1,"#ICICIBank's #ChandaKochhar summoned by Serious #Fraud #Investigation Office (SFIO) in #PNBScam… https://t.co/wu7eo0ngva","negative"
"4696",0,"RT @ANI: CBI detained Vipul Chitalia, Vice-President Banking Operations of Gitanjali Group at Mumbai Airport for questioning #PNBScam","neutral"
"4697",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4698",2,"RT @vijayrpandey: Davos picture clearly proves that  PM Modi knew #NiravModi #PNBScam","positive"
"4699",0,"#PNB #PNBScam #PNBFraudCase .. @sahneydeepak @VipinKumarTA ... wat will you say to @FinMinIndia to @RBI who even af… https://t.co/YUGxRdgzkf","neutral"
"4700",2,"RT @vijayrpandey: Davos picture clearly proves that  PM Modi knew #NiravModi #PNBScam","positive"
"4701",0,"#Gitanjali grp's VP Banking Vipul chitalia sent to #CBI Custody till 17 march. He is allegedly one of the mastermind of #PNBScam. @republic","neutral"
"4702",1,"RT @ajmera_naman: @dir_ed If @dir_ed have investigate in #NSEL like they have in #PNBScam.

5600 Cr. Have been recovered till date. #FTIL","positive"
"4703",2,"RT @vijayrpandey: Davos picture clearly proves that  PM Modi knew #NiravModi #PNBScam","positive"
"4704",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4705",-1,"RT @SirJadeja: SFIO Summons ICICI Bank's Chanda Kochhar And Axis Bank MD Shikha Sharma In PNB Scam Case. #PNBScam #PNBFraud #NiravModi","negative"
"4706",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4707",0,"RT @ashokgehlot51: Truly a sad state for a bank that was once counted among the best in the sector..... #PNBScam https://t.co/Tihd86snDu","neutral"
"4708",1,"RT @GreatGameIndia: So what has these diamond dealers &amp; Rosy Blue Diamonds to do with #NiravModi's #PNBScam? Everything. Read on. These mon…","positive"
"4709",-1,"RT @ndtv: Delhi: Congress MPs stage protest near Mahatma Gandhi statue in parliament over #PNBScam (ANI) https://t.co/WAeXjFErQG","negative"
"4710",0,"RT @News18Northeast: Five people from Assam arrested by the Bureau Of Investigation Economic Offences in connection with #PNBScam case in G…","neutral"
"4711",1,"RT @GreatGameIndia: Although the finer details of #NiravModi's #PNBScam are still being investigated by various agencies, it is a common kn…","positive"
"4712",1,"RT @GreatGameIndia: Although the finer details of #NiravModi's #PNBScam are still being investigated by various agencies, it is a common kn…","positive"
"4713",-2,"RT @GreatGameIndia: #PNBScam whistleblower #HariPrasad filed criminal complaint with Bengaluru Police in 2015 against #MehulChoksi for bein…","negative"
"4714",1,"RT @GreatGameIndia: So what has these diamond dealers &amp; Rosy Blue Diamonds to do with #NiravModi's #PNBScam? Everything. Read on. These mon…","positive"
"4715",1,"RT @GreatGameIndia: Although the finer details of #NiravModi's #PNBScam are still being investigated by various agencies, it is a common kn…","positive"
"4716",-2,"RT @GreatGameIndia: #PNBScam whistleblower #HariPrasad filed criminal complaint with Bengaluru Police in 2015 against #MehulChoksi for bein…","negative"
"4717",0,"RT @ashokgehlot51: Truly a sad state for a bank that was once counted among the best in the sector..... #PNBScam https://t.co/Tihd86snDu","neutral"
"4718",-1,"RT @sitaramlamba: Congress MPs stage protest near Mahatma Gandhi statue in Parliament over #PNBScam; party president Rahul Gandhi @OfficeOf…","negative"
"4719",-1,"@ICICIBank chief Chanda Kochhar and @AxisBank chief Shikha Sharma have been summoned by the Serious Fraud Investiga… https://t.co/qNOBmHM068","negative"
"4720",-1,"RT @apnnewsindia: #ICICI Bank's #ChandaKochhar summoned by Serious Fraud Investigation Office (#SFIO) in #PNBScam case: Sources https://t.c…","negative"
"4721",-2,"Ramalinga Raju of (A)Satyam (de)fame would be regretting his lack of ideas at that time, else he also would have pl… https://t.co/jgYX3iujVt","negative"
"4722",0,"Are those arrested in #PNBScam given same facilities as #KartiChidambram ?

Just asking","neutral"
"4723",0,"Do not pay us the bribe,  if we accept it you will go to jail : take home message : from the government of India th… https://t.co/U0KiaEjpA3","neutral"
"4724",0,"With National General Secretary of @IYC &amp; incharge of @iycdelhi Shri @sitaramlamba ji in Parliament Street police s… https://t.co/JQks2sArLm","neutral"
"4725",0,"RT @apnnewsindia: #RajaySabha adjourned for day following ruckus over #PNBScam. https://t.co/FSY3JbBCKp","neutral"
"4726",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4727",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4728",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4729",-1,"RT @Supriya23bh: Congress led by its President Rahul Gandhi protest near Gandhi statute in the Parliament on issue of #PNBscam https://t.co…","negative"
"4730",0,"Five people from Assam arrested by the Bureau Of Investigation Economic Offences in connection with #PNBScam case i… https://t.co/24weqD8bDq","neutral"
"4731",-1,"RT @ippatel: ICICI Bank's  Chanda Kochhar is summoned by Serious Fraud Investigation Office (SFIO) in #PNBScam case.","negative"
"4732",0,"RT @imvivekgupta: #CBI arrested Vipul Chitalia, VP (Banking Operations) of Gitanjali Group of Companies in #PNBScam case.
#MehulChoksi
#nir…","neutral"
"4733",0,"One after one all the culprits are coming out.
God Save the Banking System and Banks.
#PNBFraud #PNBScam is bigger,… https://t.co/ivzmxmvtSq","neutral"
